poi_id,name,category,subcategory,ward_id,district_id,province_id,popularity_tier,source,osm_id,legacy_alias_hint
manual_31_van_thanh_mieu_vinh_long,Văn Thánh Miếu Vĩnh Long,landmark,heritage_site,,,31,2,manual,,Vĩnh Long
manual_32_cho_noi_cai_be,Chợ nổi Cái Bè,landmark,market,,,32,1,manual,,Tiền Giang
manual_32_chua_vinh_trang,Chùa Vĩnh Tràng,landmark,heritage_site,,,32,1,manual,,Tiền Giang
manual_32_cu_lao_thoi_son,Cù lao Thới Sơn,landmark,tourist_attraction,,,32,2,manual,,Tiền Giang
manual_32_khu_di_tich_go_thap,Khu di tích Gò Tháp,landmark,heritage_site,,,32,2,manual,,Đồng Tháp
manual_32_khu_di_tich_xeo_quyt,Khu di tích Xẻo Quýt,landmark,heritage_site,,,32,2,manual,,Đồng Tháp
manual_32_lang_hoa_sa_ec,Làng hoa Sa Đéc,landmark,tourist_attraction,,,32,1,manual,,Đồng Tháp
manual_32_trai_ran_ong_tam,Trại rắn Đồng Tâm,landmark,tourist_attraction,,,32,2,manual,,Tiền Giang
manual_32_vuon_quoc_gia_tram_chim,Vườn quốc gia Tràm Chim,landmark,tourist_attraction,,,32,1,manual,,Đồng Tháp
manual_33_canh_ong_quat_gio_bac_lieu,Cánh đồng quạt gió Bạc Liêu,landmark,tourist_attraction,,,33,2,manual,,Bạc Liêu
manual_33_cho_noi_ca_mau,Chợ nổi Cà Mau,landmark,market,,,33,2,manual,,Cà Mau
manual_33_hon_a_bac,Hòn Đá Bạc,landmark,tourist_attraction,,,33,2,manual,,Cà Mau
manual_33_mui_ca_mau,Mũi Cà Mau,landmark,tourist_attraction,,,33,1,manual,,Cà Mau
manual_33_nha_cong_tu_bac_lieu,Nhà công tử Bạc Liêu,landmark,heritage_site,,,33,1,manual,,Bạc Liêu
manual_33_quan_am_phat_ai_bac_lieu,Quán âm Phật đài Bạc Liêu,landmark,heritage_site,,,33,2,manual,,Bạc Liêu
manual_33_rung_u_minh_ha,Rừng U Minh Hạ,landmark,tourist_attraction,,,33,1,manual,,Cà Mau
manual_33_vuon_chim_bac_lieu,Vườn chim Bạc Liêu,landmark,tourist_attraction,,,33,2,manual,,Bạc Liêu
manual_34_ao_phu_quoc,Đảo Phú Quốc,landmark,tourist_attraction,,,34,1,manual,,Kiên Giang
manual_34_bai_bien_hon_chong,Bãi biển Hòn Chông,landmark,beach,,,34,2,manual,,Kiên Giang
manual_34_cho_em_ha_tien,Chợ đêm Hà Tiên,landmark,market,,,34,2,manual,,Kiên Giang
manual_34_mieu_ba_chua_xu_nui_sam,Miếu Bà Chúa Xứ Núi Sam,landmark,heritage_site,,,34,1,manual,,An Giang
manual_34_nui_cam,Núi Cấm,landmark,mountain,,,34,2,manual,,An Giang
manual_34_oi_tuc_dup,Đồi Tức Dụp,landmark,tourist_attraction,,,34,2,manual,,An Giang
manual_34_quan_ao_nam_du,Quần đảo Nam Du,landmark,tourist_attraction,,,34,1,manual,,Kiên Giang
manual_34_rung_tram_tra_su,Rừng tràm Trà Sư,landmark,tourist_attraction,,,34,1,manual,,An Giang
osm_poi_node_1000087449,Nhà Hàng Chả Cá Văn Miếu,commercial,restaurant,,,01,2,osm,node/1000087449,
osm_poi_node_1000087490,BIDV,commercial,bank,,,01,2,osm,node/1000087490,
osm_poi_node_1000087526,Oceanbank,commercial,bank,,,01,2,osm,node/1000087526,
osm_poi_node_1000087537,Vanmieu Hotel,commercial,hotel,,,01,2,osm,node/1000087537,
osm_poi_node_10002371867,Nét Huế,commercial,restaurant,,,01,2,osm,node/10002371867,
osm_poi_node_10009157772,Thinh Long Phu Yen Solar Farm,poi_other,park,,,28,2,osm,node/10009157772,
osm_poi_node_10009461845,Hoa Hoi Solar farm,poi_other,park,,,28,2,osm,node/10009461845,
osm_poi_node_1001114450,Trạm Xăng Dầu Bạch Đằng,commercial,gas_station,,,02,2,osm,node/1001114450,
osm_poi_node_1001114451,Trung Tâm Dạy Nghề Bình Thạnh,public_facility,school,,,02,2,osm,node/1001114451,
osm_poi_node_1001114453,Quán Ăn Gia Đình,commercial,restaurant,,,02,2,osm,node/1001114453,
osm_poi_node_1001114457,VietinBank,commercial,bank,,,02,2,osm,node/1001114457,
osm_poi_node_1001114473,Cửa Hàng Tiện Lợi Shop và Go,commercial,supermarket,,,02,2,osm,node/1001114473,
osm_poi_node_1001114491,Focomart,commercial,supermarket,,,02,2,osm,node/1001114491,
osm_poi_node_1001114521,Trường Nghiệp Vụ Nhà Hàng Thành Phố,public_facility,university,,,02,2,osm,node/1001114521,
osm_poi_node_1001114523,Petrolimex,commercial,gas_station,,,02,2,osm,node/1001114523,
osm_poi_node_1001114529,Nhà Hàng Đồ Chay,commercial,restaurant,,,02,2,osm,node/1001114529,
osm_poi_node_10013087268,Lẩu Cua Đồng Đặc Sản Hải Phòng,commercial,restaurant,,,29,2,osm,node/10013087268,
osm_poi_node_10013087269,Nhà Hàng 46,commercial,restaurant,,,29,2,osm,node/10013087269,
osm_poi_node_10013330247,Bách Hóa Xanh,commercial,supermarket,,,29,2,osm,node/10013330247,
osm_poi_node_1001774355,VPBank,commercial,bank,,,01,2,osm,node/1001774355,
osm_poi_node_10023518293,Camellia Luxury Hotel Tam Đảo,commercial,hotel,,,19,2,osm,node/10023518293,
osm_poi_node_10023518296,Hotel Anh Minh,commercial,hotel,,,19,2,osm,node/10023518296,
osm_poi_node_10023518297,Khách sạn Anh Đào Tam Đảo,commercial,hotel,,,19,2,osm,node/10023518297,
osm_poi_node_10023518298,Nhà hàng Tuấn Hương Tam Đảo,commercial,restaurant,,,19,2,osm,node/10023518298,
osm_poi_node_10023518299,Khách sạn Hòa Bình,commercial,hotel,,,19,2,osm,node/10023518299,
osm_poi_node_10023518304,Khách sạn Hanvet,commercial,hotel,,,19,2,osm,node/10023518304,
osm_poi_node_10023518305,Khách sạn Suối Bạc,commercial,hotel,,,19,2,osm,node/10023518305,
osm_poi_node_10026049156,ShaShaBBQ,commercial,restaurant,,,27,2,osm,node/10026049156,
osm_poi_node_10028210817,Hotel Hoàng Thắng,commercial,hotel,,,01,2,osm,node/10028210817,
osm_poi_node_10035906581,Vincom Plaza Skylake,commercial,shopping_mall,,,01,2,osm,node/10035906581,
osm_poi_node_10035906583,WinMart,commercial,supermarket,,,01,2,osm,node/10035906583,
osm_poi_node_10039482278,Hoa Viên Tiệc Cưới Ba Dẩu,commercial,restaurant,,,02,2,osm,node/10039482278,
osm_poi_node_10044033317,Cao Dai History Institute,public_facility,university,,,30,2,osm,node/10044033317,
osm_poi_node_10044381091,Aira Boutique Hotel,commercial,hotel,,,01,2,osm,node/10044381091,
osm_poi_node_10044381092,Old Hanoi Restaurant,commercial,restaurant,,,01,2,osm,node/10044381092,
osm_poi_node_10047410618,BỆNH VIỆN MẮT,public_facility,hospital,,,02,2,osm,node/10047410618,
osm_poi_node_10048601367,Quán ăn Bồ Đề,commercial,restaurant,,,29,2,osm,node/10048601367,
osm_poi_node_10048614528,Trường Đại học Công nghệ Đông Á,public_facility,university,,,01,2,osm,node/10048614528,
osm_poi_node_10054034978,Mikazuki Đà Nẵng Hotel,commercial,hotel,,,04,2,osm,node/10054034978,
osm_poi_node_10056609385,Cá Kèo Nàng Kiều,commercial,restaurant,,,25,2,osm,node/10056609385,
osm_poi_node_10056632047,Dokki Restaurant,commercial,restaurant,,,25,2,osm,node/10056632047,
osm_poi_node_10058060493,HOTEL HOÀNG MINH CHÂU MỸ PHƯỚC,commercial,hotel,,,29,2,osm,node/10058060493,
osm_poi_node_10062806617,Trường Ngoại Ngữ Tin Học HUFLIT,public_facility,school,,,02,2,osm,node/10062806617,
osm_poi_node_10064559857,Bến đò Kim Lan,transport,ferry_terminal,,,01,2,osm,node/10064559857,
osm_poi_node_10065432663,Hang đá Đức Mẹ,poi_other,worship_place,,,02,2,osm,node/10065432663,
osm_poi_node_10065434255,Phở Anh,commercial,restaurant,,,02,2,osm,node/10065434255,
osm_poi_node_10075244235,Mì Cay Chinno Long Xuyên,commercial,restaurant,,,32,2,osm,node/10075244235,
osm_poi_node_10079510286,Ngân hàng VIB,commercial,bank,,,29,2,osm,node/10079510286,
osm_poi_node_10079576290,Korea Mart,commercial,supermarket,,,29,2,osm,node/10079576290,
osm_poi_node_10079597976,Pallet Aparment,commercial,hotel,,,29,2,osm,node/10079597976,
osm_poi_node_10079618336,KS Giá Tốt,commercial,hotel,,,29,2,osm,node/10079618336,
osm_poi_node_10079740340,Căn hộ dịch vụ Bình Dương,commercial,hotel,,,29,2,osm,node/10079740340,
osm_poi_node_1008752719,Techcombank,commercial,bank,,,01,2,osm,node/1008752719,
osm_poi_node_10088105599,Quán ăn Khôi Nguyên,commercial,restaurant,,,32,2,osm,node/10088105599,
osm_poi_node_10089382777,Namara Hokkaido,commercial,restaurant,,,02,2,osm,node/10089382777,
osm_poi_node_10089382778,YEN Sushi và Sake Pub,commercial,restaurant,,,02,2,osm,node/10089382778,
osm_poi_node_1009003539,Vikki Bank,commercial,bank,,,01,2,osm,node/1009003539,
osm_poi_node_10091771745,Nguyễn Trãi,landmark,monument,,,01,2,osm,node/10091771745,
osm_poi_node_10100923860,Cửa hàng Xăng dầu Petrolimex Số 01,commercial,gas_station,,,28,2,osm,node/10100923860,
osm_poi_node_10102169170,UBND Quận Hồng Bàng,public_facility,government_office,,,21,2,osm,node/10102169170,
osm_poi_node_10102256360,UBND Quận Ngô Quyền,public_facility,government_office,,,21,2,osm,node/10102256360,
osm_poi_node_10103088449,Tokachiya Ramen,commercial,restaurant,,,01,2,osm,node/10103088449,
osm_poi_node_10105860276,Pho Minh,commercial,restaurant,,,01,2,osm,node/10105860276,
osm_poi_node_1010615158,Bank for Investment and Development of Vietnam,commercial,bank,,,23,2,osm,node/1010615158,
osm_poi_node_10107618666,Bún Cá Deso,commercial,restaurant,,,20,2,osm,node/10107618666,
osm_poi_node_10111472817,Hu Tieu,commercial,restaurant,,,04,2,osm,node/10111472817,
osm_poi_node_10111546117,Bếp Hên,commercial,restaurant,,,04,2,osm,node/10111546117,
osm_poi_node_10111550317,Bánh Canh Ruộng,commercial,restaurant,,,04,2,osm,node/10111550317,
osm_poi_node_1011330288,Long Bình,commercial,hotel,,,23,2,osm,node/1011330288,
osm_poi_node_1011330648,Agribank,commercial,bank,,,23,2,osm,node/1011330648,
osm_poi_node_10114727552,Đậu Kids,commercial,supermarket,,,12,2,osm,node/10114727552,
osm_poi_node_10114776471,BIDV,commercial,bank,,,01,2,osm,node/10114776471,
osm_poi_node_10115640432,Khách sạn Cali,commercial,hotel,,,02,2,osm,node/10115640432,
osm_poi_node_10115692257,PGD Oceanbank Trung Yên,commercial,bank,,,01,2,osm,node/10115692257,
osm_poi_node_1011584847,Phong Nha I Hotel,commercial,hotel,,,23,2,osm,node/1011584847,
osm_poi_node_1011584854,Phương Nam,commercial,hotel,,,23,2,osm,node/1011584854,
osm_poi_node_10120064773,Yu Tang,commercial,restaurant,,,01,2,osm,node/10120064773,
osm_poi_node_10126113417,Thia Go,commercial,restaurant,,,04,2,osm,node/10126113417,
osm_poi_node_1012680785,VietinBank,commercial,bank,,,23,2,osm,node/1012680785,
osm_poi_node_1012680901,Vikki Bank,commercial,bank,,,23,2,osm,node/1012680901,
osm_poi_node_1012806791,Ke Bang Hotel,commercial,hotel,,,23,2,osm,node/1012806791,
osm_poi_node_10129254617,Bendecir Hotel và Spa,commercial,hotel,,,01,2,osm,node/10129254617,
osm_poi_node_10129864868,Itaewon Dakgalbi,commercial,restaurant,,,01,2,osm,node/10129864868,
osm_poi_node_10132477917,ສຸກສາລາ ອາວາວ,public_facility,hospital,,,23,2,osm,node/10132477917,
osm_poi_node_10137315103,NĂM RẢNH HẢI SẢN,commercial,restaurant,,,04,2,osm,node/10137315103,
osm_poi_node_10139330281,Trường Cao đẳng Bách Khoa Nam Sài Gòn,public_facility,university,,,02,2,osm,node/10139330281,
osm_poi_node_1013979418,Năm Long Hotel,commercial,hotel,,,23,2,osm,node/1013979418,
osm_poi_node_1013980914,Lương Thực,commercial,hotel,,,23,2,osm,node/1013980914,
osm_poi_node_1015102492,Agribank,commercial,bank,,,23,2,osm,node/1015102492,
osm_poi_node_1015102550,Cây xăng Hồng Thủy 1,commercial,gas_station,,,23,2,osm,node/1015102550,
osm_poi_node_1015102730,Cây xăng Hồng Thủy 2,commercial,gas_station,,,23,2,osm,node/1015102730,
osm_poi_node_10154412491,Kungfu Noodle,commercial,restaurant,,,06,2,osm,node/10154412491,
osm_poi_node_10158392774,Vườn Bia 69,commercial,restaurant,,,21,2,osm,node/10158392774,
osm_poi_node_10158964415,Lẩu và Nướng Ăndeee 188 Phó Đức Chính,commercial,restaurant,,,01,2,osm,node/10158964415,
osm_poi_node_10160950117,Maison Trang,commercial,restaurant,,,06,2,osm,node/10160950117,
osm_poi_node_10164648581,thu mua kệ siêu thị cũ muskvn,commercial,supermarket,,,29,2,osm,node/10164648581,
osm_poi_node_10164777466,thumuagiuonggocumuskvn,commercial,supermarket,,,29,2,osm,node/10164777466,
osm_poi_node_10164939977,thumuagiuongtangmuskvn,commercial,supermarket,,,29,2,osm,node/10164939977,
osm_poi_node_1016630735,Thành Phát,commercial,hotel,,,23,2,osm,node/1016630735,
osm_poi_node_1016630843,Petrolimex,commercial,gas_station,,,23,2,osm,node/1016630843,
osm_poi_node_1016631030,Cột cờ Cầu Hiền Lương,landmark,monument,,,23,2,osm,node/1016631030,
osm_poi_node_1016631313,Binh Minh,commercial,gas_station,,,23,2,osm,node/1016631313,
osm_poi_node_10166537622,Quán tạp hóa,commercial,supermarket,,,01,2,osm,node/10166537622,
osm_poi_node_10167435017,Thiền viện Phước Sơn,poi_other,worship_place,,,29,2,osm,node/10167435017,
osm_poi_node_10169201317,Vincom Plaza Kon Tum,commercial,shopping_mall,,,24,2,osm,node/10169201317,
osm_poi_node_10170524317,Phòng khám đa khoa YHCT Thiên Phúc Đường,public_facility,hospital,,,29,2,osm,node/10170524317,
osm_poi_node_10175112171,Suối Cát,transport,railway_station,,,27,2,osm,node/10175112171,
osm_poi_node_10175113347,Hòa Huỳnh,transport,railway_station,,,28,2,osm,node/10175113347,
osm_poi_node_10177842317,Sai gon Kim Lien,commercial,hotel,,,14,2,osm,node/10177842317,
osm_poi_node_10178443817,VUTT84,commercial,bank,,,29,2,osm,node/10178443817,
osm_poi_node_10178512817,Cột Cờ Chiến Thắng,landmark,monument,,,03,2,osm,node/10178512817,
osm_poi_node_10178549417,Đình Hương Triện,poi_other,worship_place,,,03,2,osm,node/10178549417,
osm_poi_node_10179892274,The East,commercial,restaurant,,,01,2,osm,node/10179892274,
osm_poi_node_10182443118,MTown Hotel và Residences Phu Quoc,commercial,hotel,,,34,2,osm,node/10182443118,
osm_poi_node_10184990517,Western Skyline Hotel,commercial,hotel,,,01,2,osm,node/10184990517,
osm_poi_node_10185041317,The Noble Swan Hotel và Spa,commercial,hotel,,,01,2,osm,node/10185041317,
osm_poi_node_1019263733,Shell Rimula,commercial,gas_station,,,23,2,osm,node/1019263733,
osm_poi_node_1019263773,Petrolimex,commercial,gas_station,,,23,2,osm,node/1019263773,
osm_poi_node_10199648444,Nhà ăn Quân Sự,commercial,restaurant,,,01,2,osm,node/10199648444,
osm_poi_node_10202082992,Chợ xã Hải Ninh,commercial,supermarket,,,23,2,osm,node/10202082992,
osm_poi_node_10205528458,Huân Bình,commercial,restaurant,,,23,2,osm,node/10205528458,
osm_poi_node_10205528459,Hòa Vân,commercial,restaurant,,,23,2,osm,node/10205528459,
osm_poi_node_10205528460,Hương Quê,commercial,restaurant,,,23,2,osm,node/10205528460,
osm_poi_node_10205528461,Kỳ Diệu,commercial,restaurant,,,23,2,osm,node/10205528461,
osm_poi_node_10205528462,Hoài Bão,commercial,restaurant,,,23,2,osm,node/10205528462,
osm_poi_node_10205528463,Cây Bàng,commercial,restaurant,,,23,2,osm,node/10205528463,
osm_poi_node_10205528464,Đồi Gió,commercial,restaurant,,,23,2,osm,node/10205528464,
osm_poi_node_10205528465,Quỳnh Lan,commercial,restaurant,,,23,2,osm,node/10205528465,
osm_poi_node_10205528466,Bé Hằng,commercial,restaurant,,,23,2,osm,node/10205528466,
osm_poi_node_10205528467,Song Ngư,commercial,restaurant,,,23,2,osm,node/10205528467,
osm_poi_node_10205528472,Hải Ninh mini,commercial,supermarket,,,23,2,osm,node/10205528472,
osm_poi_node_1021091681,Ngo Dong 7,commercial,gas_station,,,23,2,osm,node/1021091681,
osm_poi_node_1021091724,Sacombank,commercial,bank,,,23,2,osm,node/1021091724,
osm_poi_node_1021091765,Petrolimex,commercial,gas_station,,,23,2,osm,node/1021091765,
osm_poi_node_1021091885,Petrolimex,commercial,gas_station,,,23,2,osm,node/1021091885,
osm_poi_node_1021091948,PV Oil,commercial,gas_station,,,06,2,osm,node/1021091948,
osm_poi_node_1021091954,PV Oil,commercial,gas_station,,,06,2,osm,node/1021091954,
osm_poi_node_1021091997,Thành Đô,commercial,hotel,,,06,2,osm,node/1021091997,
osm_poi_node_1021092054,Shell Rimula,commercial,gas_station,,,06,2,osm,node/1021092054,
osm_poi_node_1021092082,Ngo Dong 3,commercial,gas_station,,,06,2,osm,node/1021092082,
osm_poi_node_1021092153,Petrolimex,commercial,gas_station,,,06,2,osm,node/1021092153,
osm_poi_node_1021092287,Ngo Dong 9,commercial,gas_station,,,06,2,osm,node/1021092287,
osm_poi_node_1021092354,Vikki Bank,commercial,bank,,,23,2,osm,node/1021092354,
osm_poi_node_1021092523,Lan Anh,commercial,hotel,,,23,2,osm,node/1021092523,
osm_poi_node_10211338644,Quán T và T,commercial,restaurant,,,30,2,osm,node/10211338644,
osm_poi_node_10213648463,bún đậu 34,commercial,restaurant,,,01,2,osm,node/10213648463,
osm_poi_node_10213838981,shop quần áo Mon,commercial,shopping_mall,,,01,2,osm,node/10213838981,
osm_poi_node_10213847046,BIDV,commercial,bank,,,01,2,osm,node/10213847046,
osm_poi_node_10215649367,Cửa Hàng Xăng Dầu Xanh,commercial,gas_station,,,29,2,osm,node/10215649367,
osm_poi_node_10215649371,PVcom Bank,commercial,bank,,,29,2,osm,node/10215649371,
osm_poi_node_10215649377,Ngân Hàng Kiên Long,commercial,bank,,,29,2,osm,node/10215649377,
osm_poi_node_10215649379,Agribank,commercial,bank,,,29,2,osm,node/10215649379,
osm_poi_node_10215649380,PV Oil,commercial,gas_station,,,29,2,osm,node/10215649380,
osm_poi_node_10215649396,PV Oil,commercial,gas_station,,,29,2,osm,node/10215649396,
osm_poi_node_10215649398,OCB,commercial,bank,,,29,2,osm,node/10215649398,
osm_poi_node_10215649399,Cơm Tấm Phúc Lộc Thọ,commercial,restaurant,,,29,2,osm,node/10215649399,
osm_poi_node_10216413244,Terraviva Pizza,commercial,restaurant,,,29,2,osm,node/10216413244,
osm_poi_node_10219253935,Cơm Ngon,commercial,restaurant,,,01,2,osm,node/10219253935,
osm_poi_node_10219271549,cơm ngon Hà Nội,commercial,restaurant,,,01,2,osm,node/10219271549,
osm_poi_node_10220706854,Chua bán long pagoda,poi_other,worship_place,,,21,2,osm,node/10220706854,
osm_poi_node_10221070956,Quang Phúc,poi_other,worship_place,,,21,2,osm,node/10221070956,
osm_poi_node_10222614647,Colette,commercial,restaurant,,,01,2,osm,node/10222614647,
osm_poi_node_10223778899,VPBank,commercial,bank,,,05,2,osm,node/10223778899,
osm_poi_node_10224824017,Tee Store,commercial,supermarket,,,29,2,osm,node/10224824017,
osm_poi_node_10225121259,GU Bistronomy,commercial,restaurant,,,01,2,osm,node/10225121259,
osm_poi_node_10225167817,Tien Lieu Restaurant,commercial,restaurant,,,08,2,osm,node/10225167817,
osm_poi_node_10225167917,Dung Hai Mart,commercial,supermarket,,,08,2,osm,node/10225167917,
osm_poi_node_10227110792,Sân vận động Bàu Sen,poi_other,stadium,,,13,2,osm,node/10227110792,
osm_poi_node_10227734674,Phở Thắm,commercial,restaurant,,,32,2,osm,node/10227734674,
osm_poi_node_10228570017,Hello Vietnam Restaurant,commercial,restaurant,,,17,2,osm,node/10228570017,
osm_poi_node_10229741470,USAMua Mua Hàng Mỹ,commercial,supermarket,,,02,2,osm,node/10229741470,
osm_poi_node_10229783479,"Máy Photocopy TNT, đại lý máy photo giá rẻ",commercial,supermarket,,,01,2,osm,node/10229783479,
osm_poi_node_10232416717,WinMart,commercial,supermarket,,,04,2,osm,node/10232416717,
osm_poi_node_10239585639,Suối tranh quán,commercial,restaurant,,,28,2,osm,node/10239585639,
osm_poi_node_10239708109,Minh Khoi Restaurant,commercial,restaurant,,,21,2,osm,node/10239708109,
osm_poi_node_10240043709,Quán Chay Vọng Cát,commercial,restaurant,,,29,2,osm,node/10240043709,
osm_poi_node_10240190081,1992 Quán,commercial,restaurant,,,01,2,osm,node/10240190081,
osm_poi_node_10240244240,Bạt quán,commercial,restaurant,,,01,2,osm,node/10240244240,
osm_poi_node_10240244241,Quán Cay Đức Huệ Bắc Từ Liêm,commercial,restaurant,,,01,2,osm,node/10240244241,
osm_poi_node_10240244242,Fin BBQ Buffet Thịt Nướng,commercial,restaurant,,,01,2,osm,node/10240244242,
osm_poi_node_10240244243,Lẩu Nướng Bay,commercial,restaurant,,,01,2,osm,node/10240244243,
osm_poi_node_10240244244,COZI Lẩu Nướng Bia Hàn Quốc,commercial,restaurant,,,01,2,osm,node/10240244244,
osm_poi_node_10240244245,Lẩu I One,commercial,restaurant,,,01,2,osm,node/10240244245,
osm_poi_node_10240244246,Fin House Buffet Lẩu Thái,commercial,restaurant,,,01,2,osm,node/10240244246,
osm_poi_node_10240244247,Lẩu Nướng Huyền Anh,commercial,restaurant,,,01,2,osm,node/10240244247,
osm_poi_node_10240244248,Út nướng,commercial,restaurant,,,01,2,osm,node/10240244248,
osm_poi_node_10240244249,Quán Lẩu Long Cháy,commercial,restaurant,,,01,2,osm,node/10240244249,
osm_poi_node_10240244250,Quán cỏ restaurant,commercial,restaurant,,,01,2,osm,node/10240244250,
osm_poi_node_10241863488,Cửa hàng quần áo,commercial,supermarket,,,21,2,osm,node/10241863488,
osm_poi_node_1024567249,Petrolimex,commercial,gas_station,,,06,2,osm,node/1024567249,
osm_poi_node_1024567264,Agribank,commercial,bank,,,06,2,osm,node/1024567264,
osm_poi_node_1024567267,Petrovietnam,commercial,gas_station,,,06,2,osm,node/1024567267,
osm_poi_node_1024567385,PV Oil,commercial,gas_station,,,06,2,osm,node/1024567385,
osm_poi_node_1024567396,Petrolimex,commercial,gas_station,,,06,2,osm,node/1024567396,
osm_poi_node_1024567399,PV Oil,commercial,gas_station,,,06,2,osm,node/1024567399,
osm_poi_node_1024567565,Mipec,commercial,gas_station,,,06,2,osm,node/1024567565,
osm_poi_node_1024567614,Petrolimex,commercial,gas_station,,,06,2,osm,node/1024567614,
osm_poi_node_1024567682,Petrolimex,commercial,gas_station,,,06,2,osm,node/1024567682,
osm_poi_node_1024567715,Petrolimex,commercial,gas_station,,,06,2,osm,node/1024567715,
osm_poi_node_1024567727,Petrolimex,commercial,gas_station,,,06,2,osm,node/1024567727,
osm_poi_node_10245908053,iMeatU Korea BBQ,commercial,restaurant,,,01,2,osm,node/10245908053,
osm_poi_node_10246071319,Phụ Kiện Bida Minh Điền,commercial,supermarket,,,02,2,osm,node/10246071319,
osm_poi_node_10246318510,Paragon,commercial,hotel,,,01,2,osm,node/10246318510,
osm_poi_node_10246389886,My s Homestay,commercial,hotel,,,17,2,osm,node/10246389886,
